Date,Time,Date_Time,Elapsed_Time  ,Depth_ft          ,Temperature_C    ,Pressure _PSI            
10/24/2015,10:15,10/24/2015 10:15,0,0.577,4.3,0.343
10/24/2015,10:30,10/24/2015 10:30,900.001,0.569,4.475,0.339
10/24/2015,10:45,10/24/2015 10:45,1800,0.569,4.691,0.339
10/24/2015,11:00,10/24/2015 11:00,2700,0.566,4.907,0.338
10/24/2015,11:15,10/24/2015 11:15,3600,0.564,5.143,0.337
10/24/2015,11:30,10/24/2015 11:30,4500.001,0.552,5.372,0.332
10/24/2015,11:45,10/24/2015 11:45,5400,0.55,5.586,0.331
10/24/2015,12:00,10/24/2015 12:00,6300,0.555,5.751,0.333
10/24/2015,12:15,10/24/2015 12:15,7200,0.553,5.886,0.332
10/24/2015,12:30,10/24/2015 12:30,8100.001,0.546,6.06,0.329
10/24/2015,12:45,10/24/2015 12:45,9000,0.542,6.342,0.327
10/24/2015,13:00,10/24/2015 13:00,9900,0.54,6.648,0.327
10/24/2015,13:15,10/24/2015 13:15,10800,0.535,7.01,0.324
10/24/2015,13:30,10/24/2015 13:30,11700.001,0.53,7.364,0.322
10/24/2015,13:45,10/24/2015 13:45,12600,0.53,7.627,0.322
10/24/2015,14:00,10/24/2015 14:00,13500,0.528,7.84,0.321
10/24/2015,14:15,10/24/2015 14:15,14400,0.522,8.014,0.319
10/24/2015,14:30,10/24/2015 14:30,15300.001,0.522,8.141,0.319
10/24/2015,14:45,10/24/2015 14:45,16200,0.52,8.238,0.318
10/24/2015,15:00,10/24/2015 15:00,17100,0.519,8.307,0.317
10/24/2015,15:15,10/24/2015 15:15,18000,0.516,8.387,0.316
10/24/2015,15:30,10/24/2015 15:30,18900.001,0.518,8.428,0.317
10/24/2015,15:45,10/24/2015 15:45,19800,0.516,8.468,0.316
10/24/2015,16:00,10/24/2015 16:00,20700,0.512,8.473,0.314
10/24/2015,16:15,10/24/2015 16:15,21600,0.512,8.479,0.315
10/24/2015,16:30,10/24/2015 16:30,22500.001,0.513,8.469,0.315
10/24/2015,16:45,10/24/2015 16:45,23400,0.514,8.417,0.315
10/24/2015,17:00,10/24/2015 17:00,24300,0.516,8.337,0.316
10/24/2015,17:15,10/24/2015 17:15,25200,0.518,8.227,0.317
10/24/2015,17:30,10/24/2015 17:30,26100.001,0.519,8.099,0.317
10/24/2015,17:45,10/24/2015 17:45,27000,0.523,7.949,0.319
10/24/2015,18:00,10/24/2015 18:00,27900,0.525,7.749,0.32
10/24/2015,18:15,10/24/2015 18:15,28800,0.529,7.513,0.322
10/24/2015,18:30,10/24/2015 18:30,29700.001,0.535,7.268,0.324
10/24/2015,18:45,10/24/2015 18:45,30600,0.535,7.01,0.324
10/24/2015,19:00,10/24/2015 19:00,31500,0.542,6.758,0.327
10/24/2015,19:15,10/24/2015 19:15,32400,0.545,6.506,0.329
10/24/2015,19:30,10/24/2015 19:30,33300.001,0.548,6.27,0.33
10/24/2015,19:45,10/24/2015 19:45,34200,0.552,6.027,0.332
10/24/2015,20:00,10/24/2015 20:00,35100,0.555,5.826,0.333
10/24/2015,20:15,10/24/2015 20:15,36000,0.558,5.628,0.334
10/24/2015,20:30,10/24/2015 20:30,36900.001,0.56,5.427,0.335
10/24/2015,20:45,10/24/2015 20:45,37800,0.561,5.209,0.336
10/24/2015,21:00,10/24/2015 21:00,38700,0.566,5.032,0.338
10/24/2015,21:15,10/24/2015 21:15,39600,0.559,4.875,0.335
10/24/2015,21:30,10/24/2015 21:30,40500.001,0.56,4.704,0.335
10/24/2015,21:45,10/24/2015 21:45,41400,0.566,4.573,0.338
10/24/2015,22:00,10/24/2015 22:00,42300,0.564,4.452,0.337
10/24/2015,22:15,10/24/2015 22:15,43200,0.566,4.316,0.338
10/24/2015,22:30,10/24/2015 22:30,44100.001,0.569,4.19,0.339
10/24/2015,22:45,10/24/2015 22:45,45000,0.575,4.043,0.342
10/24/2015,23:00,10/24/2015 23:00,45900,0.575,3.921,0.342
10/24/2015,23:15,10/24/2015 23:15,46800,0.576,3.81,0.342
10/24/2015,23:30,10/24/2015 23:30,47700.001,0.578,3.729,0.343
10/24/2015,23:45,10/24/2015 23:45,48600,0.577,3.668,0.343
10/25/2015,0:00,10/25/2015 0:00,49500,0.578,3.631,0.343
10/25/2015,0:15,10/25/2015 0:15,50400,0.579,3.578,0.343
10/25/2015,0:30,10/25/2015 0:30,51300.001,0.583,3.506,0.345
10/25/2015,0:45,10/25/2015 0:45,52200,0.583,3.457,0.345
10/25/2015,1:00,10/25/2015 1:00,53100,0.584,3.416,0.346
10/25/2015,1:15,10/25/2015 1:15,54000,0.582,3.384,0.345
10/25/2015,1:30,10/25/2015 1:30,54900.001,0.582,3.348,0.345
10/25/2015,1:45,10/25/2015 1:45,55800,0.583,3.291,0.345
10/25/2015,2:00,10/25/2015 2:00,56700,0.585,3.236,0.346
10/25/2015,2:15,10/25/2015 2:15,57600,0.584,3.202,0.346
10/25/2015,2:30,10/25/2015 2:30,58500.001,0.583,3.187,0.345
10/25/2015,2:45,10/25/2015 2:45,59400,0.582,3.184,0.345
10/25/2015,3:00,10/25/2015 3:00,60300,0.582,3.189,0.345
10/25/2015,3:15,10/25/2015 3:15,61200,0.579,3.217,0.343
10/25/2015,3:30,10/25/2015 3:30,62100.001,0.579,3.231,0.344
10/25/2015,3:45,10/25/2015 3:45,63000,0.577,3.282,0.343
10/25/2015,4:00,10/25/2015 4:00,63900,0.574,3.367,0.341
10/25/2015,4:15,10/25/2015 4:15,64800,0.572,3.452,0.34
10/25/2015,4:30,10/25/2015 4:30,65700.001,0.569,3.543,0.339
10/25/2015,4:45,10/25/2015 4:45,66600,0.568,3.64,0.339
10/25/2015,5:00,10/25/2015 5:00,67500,0.568,3.741,0.339
10/25/2015,5:15,10/25/2015 5:15,68400,0.567,3.845,0.338
10/25/2015,5:30,10/25/2015 5:30,69300.001,0.566,3.94,0.338
10/25/2015,5:45,10/25/2015 5:45,70200,0.561,4.013,0.336
10/25/2015,6:00,10/25/2015 6:00,71100,0.563,4.078,0.337
10/25/2015,6:15,10/25/2015 6:15,72000,0.562,4.135,0.336
10/25/2015,6:30,10/25/2015 6:30,72900.001,0.562,4.187,0.336
10/25/2015,6:45,10/25/2015 6:45,73800,0.562,4.227,0.336
10/25/2015,7:00,10/25/2015 7:00,74700,0.555,4.265,0.333
10/25/2015,7:15,10/25/2015 7:15,75600,0.558,4.312,0.334
10/25/2015,7:30,10/25/2015 7:30,76500.001,0.559,4.385,0.335
10/25/2015,7:45,10/25/2015 7:45,77400,0.557,4.473,0.334
10/25/2015,8:00,10/25/2015 8:00,78300,0.551,4.562,0.332
10/25/2015,8:15,10/25/2015 8:15,79200,0.55,4.663,0.331
10/25/2015,8:30,10/25/2015 8:30,80100.001,0.553,4.775,0.332
10/25/2015,8:45,10/25/2015 8:45,81000,0.547,4.905,0.33
10/25/2015,9:00,10/25/2015 9:00,81900,0.543,5.059,0.328
10/25/2015,9:15,10/25/2015 9:15,82800,0.539,5.285,0.326
10/25/2015,9:30,10/25/2015 9:30,83700.001,0.538,5.504,0.326
10/25/2015,9:45,10/25/2015 9:45,84600,0.54,5.784,0.327
10/25/2015,10:00,10/25/2015 10:00,85500,0.534,6.14,0.324
10/25/2015,10:15,10/25/2015 10:15,86400,0.532,6.459,0.323
10/25/2015,10:30,10/25/2015 10:30,87300.001,0.531,6.735,0.323
10/25/2015,10:45,10/25/2015 10:45,88200,0.525,7.01,0.32
10/25/2015,11:00,10/25/2015 11:00,89100,0.522,7.364,0.319
10/25/2015,11:15,10/25/2015 11:15,90000,0.515,7.682,0.316
10/25/2015,11:30,10/25/2015 11:30,90900.001,0.516,7.906,0.316
10/25/2015,11:45,10/25/2015 11:45,91800,0.515,8.076,0.316
10/25/2015,12:00,10/25/2015 12:00,92700,0.516,8.145,0.316
10/25/2015,12:15,10/25/2015 12:15,93600,0.515,8.213,0.316
10/25/2015,12:30,10/25/2015 12:30,94500.001,0.51,8.344,0.314
10/25/2015,12:45,10/25/2015 12:45,95400,0.507,8.63,0.312
10/25/2015,13:00,10/25/2015 13:00,96300,0.502,8.947,0.31
10/25/2015,13:15,10/25/2015 13:15,97200,0.5,9.308,0.309
10/25/2015,13:30,10/25/2015 13:30,98100.001,0.497,9.671,0.308
10/25/2015,13:45,10/25/2015 13:45,99000,0.496,9.896,0.308
10/25/2015,14:00,10/25/2015 14:00,99900,0.496,10.09,0.308
10/25/2015,14:15,10/25/2015 14:15,100800,0.493,10.228,0.306
10/25/2015,14:30,10/25/2015 14:30,101700.001,0.488,10.365,0.304
10/25/2015,14:45,10/25/2015 14:45,102600,0.487,10.54,0.303
10/25/2015,15:00,10/25/2015 15:00,103500,0.491,10.63,0.305
10/25/2015,15:15,10/25/2015 15:15,104400,0.487,10.683,0.304
10/25/2015,15:30,10/25/2015 15:30,105300.001,0.486,10.69,0.303
10/25/2015,15:45,10/25/2015 15:45,106200,0.49,10.604,0.305
10/25/2015,16:00,10/25/2015 16:00,107100,0.49,10.482,0.305
10/25/2015,16:15,10/25/2015 16:15,108000,0.494,10.362,0.307
10/25/2015,16:30,10/25/2015 16:30,108900.001,0.497,10.235,0.308
10/25/2015,16:45,10/25/2015 16:45,109800,0.498,10.086,0.308
10/25/2015,17:00,10/25/2015 17:00,110700,0.497,9.935,0.308
10/25/2015,17:15,10/25/2015 17:15,111600,0.5,9.792,0.309
10/25/2015,17:30,10/25/2015 17:30,112500.001,0.5,9.644,0.309
10/25/2015,17:45,10/25/2015 17:45,113400,0.505,9.491,0.312
10/25/2015,18:00,10/25/2015 18:00,114300,0.506,9.309,0.312
10/25/2015,18:15,10/25/2015 18:15,115200,0.51,9.085,0.314
10/25/2015,18:30,10/25/2015 18:30,116100.001,0.513,8.88,0.315
10/25/2015,18:45,10/25/2015 18:45,117000,0.513,8.682,0.315
10/25/2015,19:00,10/25/2015 19:00,117900,0.515,8.478,0.316
10/25/2015,19:15,10/25/2015 19:15,118800,0.519,8.303,0.317
10/25/2015,19:30,10/25/2015 19:30,119700.001,0.521,8.15,0.318
10/25/2015,19:45,10/25/2015 19:45,120600,0.518,7.988,0.317
10/25/2015,20:00,10/25/2015 20:00,121500,0.525,7.839,0.32
10/25/2015,20:15,10/25/2015 20:15,122400,0.53,7.678,0.322
10/25/2015,20:30,10/25/2015 20:30,123300.001,0.531,7.521,0.323
10/25/2015,20:45,10/25/2015 20:45,124200,0.53,7.371,0.322
10/25/2015,21:00,10/25/2015 21:00,125100,0.533,7.236,0.324
10/25/2015,21:15,10/25/2015 21:15,126000,0.528,7.136,0.321
10/25/2015,21:30,10/25/2015 21:30,126900.001,0.532,7.037,0.323
10/25/2015,21:45,10/25/2015 21:45,127800,0.534,6.961,0.324
10/25/2015,22:00,10/25/2015 22:00,128700,0.535,6.894,0.324
10/25/2015,22:15,10/25/2015 22:15,129600,0.531,6.822,0.323
10/25/2015,22:30,10/25/2015 22:30,130500.001,0.536,6.721,0.325
10/25/2015,22:45,10/25/2015 22:45,131400,0.536,6.637,0.325
10/25/2015,23:00,10/25/2015 23:00,132300,0.541,6.536,0.327
10/25/2015,23:15,10/25/2015 23:15,133200,0.543,6.427,0.328
10/25/2015,23:30,10/25/2015 23:30,134100.001,0.543,6.331,0.328
10/25/2015,23:45,10/25/2015 23:45,135000,0.546,6.18,0.329
10/26/2015,0:00,10/26/2015 0:00,135900,0.547,6.017,0.33
10/26/2015,0:15,10/26/2015 0:15,136800,0.552,5.838,0.332
10/26/2015,0:30,10/26/2015 0:30,137700.001,0.557,5.7,0.334
10/26/2015,0:45,10/26/2015 0:45,138600,0.559,5.542,0.335
10/26/2015,1:00,10/26/2015 1:00,139500,0.56,5.407,0.335
10/26/2015,1:15,10/26/2015 1:15,140400,0.56,5.289,0.335
10/26/2015,1:30,10/26/2015 1:30,141300.001,0.562,5.167,0.336
10/26/2015,1:45,10/26/2015 1:45,142200,0.564,5.1,0.337
10/26/2015,2:00,10/26/2015 2:00,143100,0.563,5.016,0.337
10/26/2015,2:15,10/26/2015 2:15,144000,0.559,4.944,0.335
10/26/2015,2:30,10/26/2015 2:30,144900.001,0.559,4.85,0.335
10/26/2015,2:45,10/26/2015 2:45,145800,0.562,4.736,0.336
10/26/2015,3:00,10/26/2015 3:00,146700,0.562,4.623,0.336
10/26/2015,3:15,10/26/2015 3:15,147600,0.57,4.516,0.34
10/26/2015,3:30,10/26/2015 3:30,148500.001,0.567,4.403,0.338
10/26/2015,3:45,10/26/2015 3:45,149400,0.574,4.301,0.341
10/26/2015,4:00,10/26/2015 4:00,150300,0.572,4.193,0.34
10/26/2015,4:15,10/26/2015 4:15,151200,0.576,4.081,0.342
10/26/2015,4:30,10/26/2015 4:30,152100.001,0.577,3.997,0.343
10/26/2015,4:45,10/26/2015 4:45,153000,0.578,3.915,0.343
10/26/2015,5:00,10/26/2015 5:00,153900,0.578,3.845,0.343
10/26/2015,5:15,10/26/2015 5:15,154800,0.578,3.792,0.343
10/26/2015,5:30,10/26/2015 5:30,155700.001,0.581,3.729,0.344
10/26/2015,5:45,10/26/2015 5:45,156600,0.579,3.674,0.344
10/26/2015,6:00,10/26/2015 6:00,157500,0.58,3.609,0.344
10/26/2015,6:15,10/26/2015 6:15,158400,0.58,3.548,0.344
10/26/2015,6:30,10/26/2015 6:30,159300.001,0.584,3.491,0.346
10/26/2015,6:45,10/26/2015 6:45,160200,0.583,3.426,0.345
10/26/2015,7:00,10/26/2015 7:00,161100,0.583,3.379,0.345
10/26/2015,7:15,10/26/2015 7:15,162000,0.584,3.325,0.346
10/26/2015,7:30,10/26/2015 7:30,162900.001,0.585,3.279,0.346
10/26/2015,7:45,10/26/2015 7:45,163800,0.583,3.249,0.345
10/26/2015,8:00,10/26/2015 8:00,164700,0.583,3.245,0.345
10/26/2015,8:15,10/26/2015 8:15,165600,0.581,3.259,0.344
10/26/2015,8:30,10/26/2015 8:30,166500.001,0.582,3.31,0.345
10/26/2015,8:45,10/26/2015 8:45,167400,0.578,3.343,0.343
10/26/2015,9:00,10/26/2015 9:00,168300,0.575,3.431,0.342
10/26/2015,9:15,10/26/2015 9:15,169200,0.569,3.616,0.339
10/26/2015,9:30,10/26/2015 9:30,170100.001,0.563,3.864,0.337
10/26/2015,9:45,10/26/2015 9:45,171000,0.56,4.158,0.335
10/26/2015,10:00,10/26/2015 10:00,171900,0.556,4.483,0.333
10/26/2015,10:15,10/26/2015 10:15,172800,0.547,4.834,0.329
10/26/2015,10:30,10/26/2015 10:30,173700.001,0.54,5.274,0.326
10/26/2015,10:45,10/26/2015 10:45,174600,0.539,5.775,0.326
10/26/2015,11:00,10/26/2015 11:00,175500,0.534,6.257,0.324
10/26/2015,11:15,10/26/2015 11:15,176400,0.532,6.584,0.323
10/26/2015,11:30,10/26/2015 11:30,177300.001,0.53,6.794,0.322
10/26/2015,11:45,10/26/2015 11:45,178200,0.523,7.037,0.319
10/26/2015,12:00,10/26/2015 12:00,179100,0.515,7.406,0.316
10/26/2015,12:15,10/26/2015 12:15,180000,0.512,7.753,0.314
10/26/2015,12:30,10/26/2015 12:30,180900.001,0.515,8.041,0.316
10/26/2015,12:45,10/26/2015 12:45,181800,0.512,8.316,0.315
10/26/2015,13:00,10/26/2015 13:00,182700,0.51,8.574,0.313
10/26/2015,13:15,10/26/2015 13:15,183600,0.508,8.759,0.313
10/26/2015,13:30,10/26/2015 13:30,184500.001,0.508,8.892,0.313
10/26/2015,13:45,10/26/2015 13:45,185400,0.506,9.004,0.312
10/26/2015,14:00,10/26/2015 14:00,186300,0.508,8.991,0.313
10/26/2015,14:15,10/26/2015 14:15,187200,0.5,9.14,0.309
10/26/2015,14:30,10/26/2015 14:30,188100.001,0.501,9.28,0.31
10/26/2015,14:45,10/26/2015 14:45,189000,0.495,9.509,0.307
10/26/2015,15:00,10/26/2015 15:00,189900,0.499,9.593,0.309
10/26/2015,15:15,10/26/2015 15:15,190800,0.5,9.602,0.309
10/26/2015,15:30,10/26/2015 15:30,191700.001,0.501,9.638,0.31
10/26/2015,15:45,10/26/2015 15:45,192600,0.502,9.498,0.31
10/26/2015,16:00,10/26/2015 16:00,193500,0.501,9.375,0.31
10/26/2015,16:15,10/26/2015 16:15,194400,0.504,9.232,0.311
10/26/2015,16:30,10/26/2015 16:30,195300.001,0.506,9.116,0.312
10/26/2015,16:45,10/26/2015 16:45,196200,0.507,9.025,0.312
10/26/2015,17:00,10/26/2015 17:00,197100,0.507,8.922,0.312
10/26/2015,17:15,10/26/2015 17:15,198000,0.509,8.764,0.313
10/26/2015,17:30,10/26/2015 17:30,198900.001,0.514,8.561,0.315
10/26/2015,17:45,10/26/2015 17:45,199800,0.521,8.313,0.318
10/26/2015,18:00,10/26/2015 18:00,200700,0.52,8.047,0.318
10/26/2015,18:15,10/26/2015 18:15,201600,0.529,7.751,0.322
10/26/2015,18:30,10/26/2015 18:30,202500.001,0.531,7.473,0.323
10/26/2015,18:45,10/26/2015 18:45,203400,0.532,7.2,0.323
10/26/2015,19:00,10/26/2015 19:00,204300,0.535,6.902,0.324
10/26/2015,19:15,10/26/2015 19:15,205200,0.539,6.637,0.326
10/26/2015,19:30,10/26/2015 19:30,206100.001,0.548,6.387,0.33
10/26/2015,19:45,10/26/2015 19:45,207000,0.55,6.133,0.331
10/26/2015,20:00,10/26/2015 20:00,207900,0.554,5.889,0.333
10/26/2015,20:15,10/26/2015 20:15,208800,0.557,5.671,0.334
10/26/2015,20:30,10/26/2015 20:30,209700.001,0.557,5.466,0.334
10/26/2015,20:45,10/26/2015 20:45,210600,0.562,5.29,0.336
10/26/2015,21:00,10/26/2015 21:00,211500,0.56,5.111,0.335
10/26/2015,21:15,10/26/2015 21:15,212400,0.568,4.927,0.338
10/26/2015,21:30,10/26/2015 21:30,213300.001,0.564,4.737,0.337
10/26/2015,21:45,10/26/2015 21:45,214200,0.566,4.542,0.338
10/26/2015,22:00,10/26/2015 22:00,215100,0.568,4.373,0.339
10/26/2015,22:15,10/26/2015 22:15,216000,0.571,4.235,0.34
10/26/2015,22:30,10/26/2015 22:30,216900.001,0.576,4.104,0.342
10/26/2015,22:45,10/26/2015 22:45,217800,0.578,3.967,0.343
10/26/2015,23:00,10/26/2015 23:00,218700,0.579,3.826,0.343
10/26/2015,23:15,10/26/2015 23:15,219600,0.583,3.705,0.345
10/26/2015,23:30,10/26/2015 23:30,220500.001,0.584,3.575,0.346
10/26/2015,23:45,10/26/2015 23:45,221400,0.588,3.455,0.347
10/27/2015,0:00,10/27/2015 0:00,222300,0.585,3.345,0.346
10/27/2015,0:15,10/27/2015 0:15,223200,0.588,3.231,0.347
10/27/2015,0:30,10/27/2015 0:30,224100.001,0.588,3.13,0.348
10/27/2015,0:45,10/27/2015 0:45,225000,0.589,3.029,0.348
10/27/2015,1:00,10/27/2015 1:00,225900,0.593,2.917,0.35
10/27/2015,1:15,10/27/2015 1:15,226800,0.593,2.809,0.349
10/27/2015,1:30,10/27/2015 1:30,227700.001,0.595,2.701,0.351
10/27/2015,1:45,10/27/2015 1:45,228600,0.597,2.589,0.351
10/27/2015,2:00,10/27/2015 2:00,229500,0.598,2.474,0.352
10/27/2015,2:15,10/27/2015 2:15,230400,0.599,2.38,0.352
10/27/2015,2:30,10/27/2015 2:30,231300.001,0.601,2.287,0.353
10/27/2015,2:45,10/27/2015 2:45,232200,0.603,2.195,0.354
10/27/2015,3:00,10/27/2015 3:00,233100,0.605,2.107,0.355
10/27/2015,3:15,10/27/2015 3:15,234000,0.608,2.033,0.356
10/27/2015,3:30,10/27/2015 3:30,234900.001,0.606,1.974,0.355
10/27/2015,3:45,10/27/2015 3:45,235800,0.6,1.932,0.352
10/27/2015,4:00,10/27/2015 4:00,236700,0.609,1.871,0.357
10/27/2015,4:15,10/27/2015 4:15,237600,0.61,1.788,0.357
10/27/2015,4:30,10/27/2015 4:30,238500.001,0.604,1.75,0.354
10/27/2015,4:45,10/27/2015 4:45,239400,0.604,1.72,0.354
10/27/2015,5:00,10/27/2015 5:00,240300,0.604,1.697,0.354
10/27/2015,5:15,10/27/2015 5:15,241200,0.615,1.679,0.359
10/27/2015,5:30,10/27/2015 5:30,242100.001,0.613,1.661,0.358
10/27/2015,5:45,10/27/2015 5:45,243000,0.603,1.648,0.354
10/27/2015,6:00,10/27/2015 6:00,243900,0.614,1.604,0.359
10/27/2015,6:15,10/27/2015 6:15,244800,0.605,1.583,0.355
10/27/2015,6:30,10/27/2015 6:30,245700.001,0.616,1.557,0.36
10/27/2015,6:45,10/27/2015 6:45,246600,0.609,1.53,0.357
10/27/2015,7:00,10/27/2015 7:00,247500,0.607,1.509,0.356
10/27/2015,7:15,10/27/2015 7:15,248400,0.61,1.494,0.357
10/27/2015,7:30,10/27/2015 7:30,249300.001,0.607,1.498,0.356
10/27/2015,7:45,10/27/2015 7:45,250200,0.605,1.506,0.355
10/27/2015,8:00,10/27/2015 8:00,251100,0.612,1.499,0.358
10/27/2015,8:15,10/27/2015 8:15,252000,0.604,1.524,0.354
10/27/2015,8:30,10/27/2015 8:30,252900.001,0.611,1.548,0.357
10/27/2015,8:45,10/27/2015 8:45,253800,0.601,1.588,0.353
10/27/2015,9:00,10/27/2015 9:00,254700,0.604,1.643,0.354
10/27/2015,9:15,10/27/2015 9:15,255600,0.59,1.75,0.348
10/27/2015,9:30,10/27/2015 9:30,256500.001,0.589,1.858,0.348
10/27/2015,9:45,10/27/2015 9:45,257400,0.593,1.942,0.35
10/27/2015,10:00,10/27/2015 10:00,258300,0.591,2.029,0.349
10/27/2015,10:15,10/27/2015 10:15,259200,0.588,2.098,0.347
10/27/2015,10:30,10/27/2015 10:30,260100.001,0.586,2.166,0.346
10/27/2015,10:45,10/27/2015 10:45,261000,0.585,2.241,0.346
10/27/2015,11:00,10/27/2015 11:00,261900,0.584,2.294,0.346
10/27/2015,11:15,10/27/2015 11:15,262800,0.579,2.367,0.343
10/27/2015,11:30,10/27/2015 11:30,263700.001,0.578,2.487,0.343
10/27/2015,11:45,10/27/2015 11:45,264600,0.575,2.696,0.342
10/27/2015,12:00,10/27/2015 12:00,265500,0.571,2.916,0.34
10/27/2015,12:15,10/27/2015 12:15,266400,0.567,3.257,0.338
10/27/2015,12:30,10/27/2015 12:30,267300.001,0.561,3.635,0.336
10/27/2015,12:45,10/27/2015 12:45,268200,0.558,4.033,0.335
10/27/2015,13:00,10/27/2015 13:00,269100,0.552,4.483,0.332
10/27/2015,13:15,10/27/2015 13:15,270000,0.546,4.989,0.329
10/27/2015,13:30,10/27/2015 13:30,270900.001,0.535,5.465,0.325
10/27/2015,13:45,10/27/2015 13:45,271800,0.538,5.842,0.326
10/27/2015,14:00,10/27/2015 14:00,272700,0.536,6.132,0.325
10/27/2015,14:15,10/27/2015 14:15,273600,0.536,6.359,0.325
10/27/2015,14:30,10/27/2015 14:30,274500.001,0.531,6.513,0.323
10/27/2015,14:45,10/27/2015 14:45,275400,0.53,6.616,0.322
10/27/2015,15:00,10/27/2015 15:00,276300,0.529,6.652,0.322
10/27/2015,15:15,10/27/2015 15:15,277200,0.531,6.664,0.323
10/27/2015,15:30,10/27/2015 15:30,278100.001,0.524,6.693,0.32
10/27/2015,15:45,10/27/2015 15:45,279000,0.526,6.789,0.32
10/27/2015,16:00,10/27/2015 16:00,279900,0.525,6.86,0.32
10/27/2015,16:15,10/27/2015 16:15,280800,0.529,6.927,0.322
10/27/2015,16:30,10/27/2015 16:30,281700.001,0.527,7.031,0.321
10/27/2015,16:45,10/27/2015 16:45,282600,0.528,7.134,0.321
10/27/2015,17:00,10/27/2015 17:00,283500,0.525,7.207,0.32
10/27/2015,17:15,10/27/2015 17:15,284400,0.527,7.245,0.321
10/27/2015,17:30,10/27/2015 17:30,285300.001,0.522,7.242,0.319
10/27/2015,17:45,10/27/2015 17:45,286200,0.526,7.188,0.32
10/27/2015,18:00,10/27/2015 18:00,287100,0.529,7.091,0.322
10/27/2015,18:15,10/27/2015 18:15,288000,0.528,6.977,0.322
10/27/2015,18:30,10/27/2015 18:30,288900.001,0.529,6.891,0.322
10/27/2015,18:45,10/27/2015 18:45,289800,0.527,6.796,0.321
10/27/2015,19:00,10/27/2015 19:00,290700,0.532,6.69,0.323
10/27/2015,19:15,10/27/2015 19:15,291600,0.536,6.589,0.325
10/27/2015,19:30,10/27/2015 19:30,292500.001,0.537,6.492,0.325
10/27/2015,19:45,10/27/2015 19:45,293400,0.537,6.403,0.325
10/27/2015,20:00,10/27/2015 20:00,294300,0.539,6.33,0.326
10/27/2015,20:15,10/27/2015 20:15,295200,0.542,6.241,0.328
10/27/2015,20:30,10/27/2015 20:30,296100.001,0.538,6.138,0.326
10/27/2015,20:45,10/27/2015 20:45,297000,0.545,6.048,0.329
10/27/2015,21:00,10/27/2015 21:00,297900,0.545,5.971,0.329
10/27/2015,21:15,10/27/2015 21:15,298800,0.548,5.856,0.33
10/27/2015,21:30,10/27/2015 21:30,299700.001,0.554,5.705,0.333
10/27/2015,21:45,10/27/2015 21:45,300600,0.556,5.524,0.333
10/27/2015,22:00,10/27/2015 22:00,301500,0.558,5.376,0.334
10/27/2015,22:15,10/27/2015 22:15,302400,0.551,5.247,0.331
10/27/2015,22:30,10/27/2015 22:30,303300.001,0.558,5.16,0.334
10/27/2015,22:45,10/27/2015 22:45,304200,0.553,5.089,0.332
10/27/2015,23:00,10/27/2015 23:00,305100,0.554,5.016,0.333
10/27/2015,23:15,10/27/2015 23:15,306000,0.556,4.902,0.334
10/27/2015,23:30,10/27/2015 23:30,306900.001,0.562,4.806,0.336
10/27/2015,23:45,10/27/2015 23:45,307800,0.564,4.704,0.337
10/28/2015,0:00,10/28/2015 0:00,308700,0.569,4.575,0.339
10/28/2015,0:15,10/28/2015 0:15,309600,0.57,4.385,0.34
10/28/2015,0:30,10/28/2015 0:30,310500.001,0.575,4.177,0.342
10/28/2015,0:45,10/28/2015 0:45,311400,0.577,3.992,0.343
10/28/2015,1:00,10/28/2015 1:00,312300,0.581,3.806,0.344
10/28/2015,1:15,10/28/2015 1:15,313200,0.584,3.621,0.346
10/28/2015,1:30,10/28/2015 1:30,314100.001,0.586,3.426,0.346
10/28/2015,1:45,10/28/2015 1:45,315000,0.587,3.265,0.347
10/28/2015,2:00,10/28/2015 2:00,315900,0.589,3.128,0.348
10/28/2015,2:15,10/28/2015 2:15,316800,0.591,2.968,0.349
10/28/2015,2:30,10/28/2015 2:30,317700.001,0.593,2.814,0.35
10/28/2015,2:45,10/28/2015 2:45,318600,0.596,2.674,0.351
10/28/2015,3:00,10/28/2015 3:00,319500,0.596,2.555,0.351
10/28/2015,3:15,10/28/2015 3:15,320400,0.6,2.426,0.353
10/28/2015,3:30,10/28/2015 3:30,321300.001,0.602,2.294,0.353
10/28/2015,3:45,10/28/2015 3:45,322200,0.604,2.159,0.354
10/28/2015,4:00,10/28/2015 4:00,323100,0.604,2.041,0.354
10/28/2015,4:15,10/28/2015 4:15,324000,0.606,1.951,0.355
10/28/2015,4:30,10/28/2015 4:30,324900.001,0.607,1.87,0.356
10/28/2015,4:45,10/28/2015 4:45,325800,0.607,1.859,0.355
10/28/2015,5:00,10/28/2015 5:00,326700,0.607,1.859,0.356
10/28/2015,5:15,10/28/2015 5:15,327600,0.605,1.913,0.354
10/28/2015,5:30,10/28/2015 5:30,328500.001,0.596,1.956,0.351
10/28/2015,5:45,10/28/2015 5:45,329400,0.599,2.047,0.352
10/28/2015,6:00,10/28/2015 6:00,330300,0.597,2.143,0.351
10/28/2015,6:15,10/28/2015 6:15,331200,0.594,2.242,0.35
10/28/2015,6:30,10/28/2015 6:30,332100.001,0.592,2.35,0.349
10/28/2015,6:45,10/28/2015 6:45,333000,0.591,2.436,0.349
10/28/2015,7:00,10/28/2015 7:00,333900,0.593,2.5,0.349
