Date,Time,Date_Time,Elapsed_Time  ,Depth_ft          ,Temperature_C    ,Pressure _PSI            
5/26/2011,18:33,5/26/2011 18:33,193523211,1.103,7.635,0.478
5/26/2011,19:33,5/26/2011 19:33,193519611,0.769,7.666,0.333
5/26/2011,20:33,5/26/2011 20:33,193516011,0.456,7.68,0.197
5/26/2011,21:33,5/26/2011 21:33,193512411,0.053,7.686,0.023
5/26/2011,22:33,5/26/2011 22:33,193508811,-0.287,7.695,-0.124
5/26/2011,23:33,5/26/2011 23:33,193505211,-0.374,7.708,-0.162
5/27/2011,0:33,5/27/2011 0:33,193501611,-0.455,7.715,-0.197
5/27/2011,1:33,5/27/2011 1:33,193498011,-0.733,7.723,-0.317
5/27/2011,2:33,5/27/2011 2:33,193494411,-0.991,7.738,-0.429
5/27/2011,3:33,5/27/2011 3:33,193490811,-1.151,7.743,-0.499
5/27/2011,4:33,5/27/2011 4:33,193487211,-1.168,7.749,-0.506
5/27/2011,5:33,5/27/2011 5:33,193483611,-1.047,7.746,-0.454
5/27/2011,6:33,5/27/2011 6:33,193480011,-0.247,7.712,-0.107
5/27/2011,7:33,5/27/2011 7:33,193476411,0.057,7.704,0.025
5/27/2011,8:33,5/27/2011 8:33,193472811,0.293,7.699,0.127
5/27/2011,9:33,5/27/2011 9:33,193469211,0.374,7.698,0.162
5/27/2011,10:33,5/27/2011 10:33,193465611,0.453,7.701,0.196
5/27/2011,11:33,5/27/2011 11:33,193462011,0.529,7.696,0.229
5/27/2011,12:33,5/27/2011 12:33,193458411,0.576,7.698,0.25
5/27/2011,13:33,5/27/2011 13:33,193454811,0.61,7.696,0.264
5/27/2011,14:33,5/27/2011 14:33,193451211,0.665,7.694,0.288
5/27/2011,15:33,5/27/2011 15:33,193447611,0.681,7.69,0.295
5/27/2011,16:33,5/27/2011 16:33,193444011,0.672,7.696,0.291
5/27/2011,17:33,5/27/2011 17:33,193440411,0.671,7.696,0.291
5/27/2011,18:33,5/27/2011 18:33,193436811,0.619,7.699,0.268
5/27/2011,19:33,5/27/2011 19:33,193433211,0.404,7.704,0.175
5/27/2011,20:33,5/27/2011 20:33,193429611,0.065,7.709,0.028
5/27/2011,21:33,5/27/2011 21:33,193426011,-0.213,7.726,-0.092
5/27/2011,22:33,5/27/2011 22:33,193422411,-0.386,7.735,-0.167
5/27/2011,23:33,5/27/2011 23:33,193418811,-0.553,7.739,-0.24
5/28/2011,0:33,5/28/2011 0:33,193415211,-0.654,7.759,-0.283
5/28/2011,1:33,5/28/2011 1:33,193411611,-0.828,7.76,-0.359
5/28/2011,2:33,5/28/2011 2:33,193408011,-0.89,7.784,-0.386
5/28/2011,3:33,5/28/2011 3:33,193404411,-1.083,7.782,-0.469
5/28/2011,4:33,5/28/2011 4:33,193400811,-1.259,7.78,-0.545
5/28/2011,5:33,5/28/2011 5:33,193397211,-1.185,7.772,-0.513
5/28/2011,6:33,5/28/2011 6:33,193393611,-0.303,7.733,-0.131
5/28/2011,7:33,5/28/2011 7:33,193390011,-0.201,7.728,-0.087
5/28/2011,8:33,5/28/2011 8:33,193386411,-0.052,7.717,-0.023
5/28/2011,9:33,5/28/2011 9:33,193382811,-0.018,7.72,-0.008
5/28/2011,10:33,5/28/2011 10:33,193379211,0.076,7.717,0.033
5/28/2011,11:33,5/28/2011 11:33,193375611,0.089,7.716,0.038
5/28/2011,12:33,5/28/2011 12:33,193372011,0.094,7.714,0.041
5/28/2011,13:33,5/28/2011 13:33,193368411,0.144,7.716,0.062
5/28/2011,14:33,5/28/2011 14:33,193364811,0.233,7.712,0.101
5/28/2011,15:33,5/28/2011 15:33,193361211,0.131,7.709,0.057
5/28/2011,16:33,5/28/2011 16:33,193357611,0.189,7.709,0.082
5/28/2011,17:33,5/28/2011 17:33,193354011,0.24,7.706,0.104
5/28/2011,18:33,5/28/2011 18:33,193350411,0.281,7.707,0.122
5/28/2011,19:33,5/28/2011 19:33,193346811,0.182,7.715,0.079
5/28/2011,20:33,5/28/2011 20:33,193343211,0.04,7.714,0.017
5/28/2011,21:33,5/28/2011 21:33,193339611,-0.168,7.726,-0.073
5/28/2011,22:33,5/28/2011 22:33,193336011,-0.281,7.735,-0.122
5/28/2011,23:33,5/28/2011 23:33,193332411,-0.414,7.75,-0.179
5/29/2011,0:33,5/29/2011 0:33,193328811,-0.473,7.755,-0.205
5/29/2011,1:33,5/29/2011 1:33,193325211,-0.586,7.769,-0.254
5/29/2011,2:33,5/29/2011 2:33,193321611,-0.674,7.774,-0.292
5/29/2011,3:33,5/29/2011 3:33,193318011,-0.882,7.778,-0.382
5/29/2011,4:33,5/29/2011 4:33,193314411,-0.814,7.786,-0.353
5/29/2011,5:33,5/29/2011 5:33,193310811,-0.72,7.774,-0.312
5/29/2011,6:33,5/29/2011 6:33,193307211,-0.083,7.734,-0.036
5/29/2011,7:33,5/29/2011 7:33,193303611,0.085,7.731,0.037
5/29/2011,8:33,5/29/2011 8:33,193300011,0.154,7.721,0.067
5/29/2011,9:33,5/29/2011 9:33,193296411,0.27,7.713,0.117
5/29/2011,10:33,5/29/2011 10:33,193292811,0.408,7.712,0.177
5/29/2011,11:33,5/29/2011 11:33,193289211,0.512,7.708,0.222
5/29/2011,12:33,5/29/2011 12:33,193285611,0.469,7.704,0.203
5/29/2011,13:33,5/29/2011 13:33,193282011,0.518,7.698,0.224
5/29/2011,14:33,5/29/2011 14:33,193278411,0.594,7.691,0.257
5/29/2011,15:33,5/29/2011 15:33,193274811,0.62,7.689,0.269
5/29/2011,16:33,5/29/2011 16:33,193271211,0.848,7.677,0.367
5/29/2011,17:33,5/29/2011 17:33,193267611,1.132,7.651,0.49
5/29/2011,18:33,5/29/2011 18:33,193264011,1.248,7.638,0.54
5/29/2011,19:33,5/29/2011 19:33,193260411,0.858,7.68,0.372
5/29/2011,20:33,5/29/2011 20:33,193256811,0.722,7.688,0.313
5/29/2011,21:33,5/29/2011 21:33,193253211,0.503,7.693,0.218
5/29/2011,22:33,5/29/2011 22:33,193249611,0.336,7.706,0.146
5/29/2011,23:33,5/29/2011 23:33,193246011,0.22,7.713,0.095
5/30/2011,0:33,5/30/2011 0:33,193242411,0.124,7.717,0.054
5/30/2011,1:33,5/30/2011 1:33,193238811,-0.18,7.735,-0.078
5/30/2011,2:33,5/30/2011 2:33,193235211,-0.48,7.741,-0.208
5/30/2011,3:33,5/30/2011 3:33,193231611,-0.616,7.749,-0.267
5/30/2011,4:33,5/30/2011 4:33,193228011,-0.799,7.749,-0.346
5/30/2011,5:33,5/30/2011 5:33,193224411,-0.823,7.749,-0.357
5/30/2011,6:33,5/30/2011 6:33,193220811,0.32,7.72,0.139
5/30/2011,7:33,5/30/2011 7:33,193217211,0.681,7.724,0.295
5/30/2011,8:33,5/30/2011 8:33,193213611,0.946,7.704,0.41
5/30/2011,9:33,5/30/2011 9:33,193210011,1.191,7.68,0.516
5/30/2011,10:33,5/30/2011 10:33,193206411,1.344,7.663,0.582
5/30/2011,11:33,5/30/2011 11:33,193202811,1.459,7.645,0.632
5/30/2011,12:33,5/30/2011 12:33,193199211,1.539,7.633,0.666
5/30/2011,13:33,5/30/2011 13:33,193195611,1.589,7.625,0.688
5/30/2011,14:33,5/30/2011 14:33,193192011,1.601,7.622,0.693
5/30/2011,15:33,5/30/2011 15:33,193188411,1.631,7.618,0.707
5/30/2011,16:33,5/30/2011 16:33,193184811,1.67,7.618,0.723
5/30/2011,17:33,5/30/2011 17:33,193181211,1.705,7.608,0.739
5/30/2011,18:33,5/30/2011 18:33,193177611,1.686,7.612,0.73
5/30/2011,19:33,5/30/2011 19:33,193174011,1.447,7.644,0.627
5/30/2011,20:33,5/30/2011 20:33,193170411,0.883,7.69,0.382
5/30/2011,21:33,5/30/2011 21:33,193166811,0.225,7.707,0.097
5/30/2011,22:33,5/30/2011 22:33,193163211,0.057,7.717,0.025
5/30/2011,23:33,5/30/2011 23:33,193159611,-0.074,7.73,-0.032
5/31/2011,0:33,5/31/2011 0:33,193156011,-0.216,7.748,-0.093
5/31/2011,1:33,5/31/2011 1:33,193152411,-0.41,7.757,-0.177
5/31/2011,2:33,5/31/2011 2:33,193148811,-0.705,7.771,-0.305
5/31/2011,3:33,5/31/2011 3:33,193145211,-0.839,7.792,-0.364
5/31/2011,4:33,5/31/2011 4:33,193141611,-0.909,7.783,-0.394
5/31/2011,5:33,5/31/2011 5:33,193138011,-0.209,7.753,-0.091
5/31/2011,6:33,5/31/2011 6:33,193134411,-0.07,7.744,-0.03
5/31/2011,7:33,5/31/2011 7:33,193130811,0.193,7.737,0.083
5/31/2011,8:33,5/31/2011 8:33,193127211,0.533,7.734,0.231
5/31/2011,9:33,5/31/2011 9:33,193123611,0.662,7.731,0.287
5/31/2011,10:33,5/31/2011 10:33,193120011,0.851,7.731,0.369
5/31/2011,11:33,5/31/2011 11:33,193116411,0.913,7.732,0.395
5/31/2011,12:33,5/31/2011 12:33,193112811,0.93,7.734,0.403
5/31/2011,13:33,5/31/2011 13:33,193109211,1.023,7.718,0.443
5/31/2011,14:33,5/31/2011 14:33,193105611,1.038,7.716,0.449
5/31/2011,15:33,5/31/2011 15:33,193102011,1.03,7.707,0.446
5/31/2011,16:33,5/31/2011 16:33,193098411,1.094,7.7,0.474
5/31/2011,17:33,5/31/2011 17:33,193094811,1.068,7.701,0.463
5/31/2011,18:33,5/31/2011 18:33,193091211,0.967,7.715,0.419
5/31/2011,19:33,5/31/2011 19:33,193087611,0.61,7.738,0.264
5/31/2011,20:33,5/31/2011 20:33,193084011,0.163,7.75,0.071
5/31/2011,21:33,5/31/2011 21:33,193080411,-0.088,7.757,-0.038
5/31/2011,22:33,5/31/2011 22:33,193076811,-0.166,7.766,-0.072
5/31/2011,23:33,5/31/2011 23:33,193073211,-0.28,7.77,-0.121
6/1/2011,0:33,6/1/2011 0:33,193069611,-0.284,7.77,-0.123
6/1/2011,1:33,6/1/2011 1:33,193066011,-0.542,7.793,-0.235
6/1/2011,2:33,6/1/2011 2:33,193062411,-0.569,7.785,-0.247
6/1/2011,3:33,6/1/2011 3:33,193058811,-0.347,7.776,-0.15
6/1/2011,4:33,6/1/2011 4:33,193055211,-0.29,7.77,-0.126
6/1/2011,5:33,6/1/2011 5:33,193051611,-0.29,7.767,-0.126
6/1/2011,6:33,6/1/2011 6:33,193048011,0.047,7.749,0.02
6/1/2011,7:33,6/1/2011 7:33,193044411,0.216,7.742,0.093
6/1/2011,8:33,6/1/2011 8:33,193040811,0.456,7.738,0.198
6/1/2011,9:33,6/1/2011 9:33,193037211,0.459,7.742,0.199
6/1/2011,10:33,6/1/2011 10:33,193033611,0.545,7.739,0.236
6/1/2011,11:33,6/1/2011 11:33,193030011,0.536,7.734,0.232
6/1/2011,12:33,6/1/2011 12:33,193026411,0.597,7.734,0.259
6/1/2011,13:33,6/1/2011 13:33,193022811,0.725,7.735,0.314
6/1/2011,14:33,6/1/2011 14:33,193019211,0.872,7.736,0.378
6/1/2011,15:33,6/1/2011 15:33,193015611,0.909,7.729,0.394
6/1/2011,16:33,6/1/2011 16:33,193012011,1.018,7.714,0.441
6/1/2011,17:33,6/1/2011 17:33,193008411,1.108,7.7,0.48
6/1/2011,18:33,6/1/2011 18:33,193004811,1.171,7.692,0.507
6/1/2011,19:33,6/1/2011 19:33,193001211,0.859,7.727,0.372
6/1/2011,20:33,6/1/2011 20:33,192997611,0.38,7.734,0.165
6/1/2011,21:33,6/1/2011 21:33,192994011,0.087,7.745,0.038
6/1/2011,22:33,6/1/2011 22:33,192990411,-0.104,7.756,-0.045
6/1/2011,23:33,6/1/2011 23:33,192986811,-0.206,7.768,-0.089
6/2/2011,0:33,6/2/2011 0:33,192983211,-0.298,7.778,-0.129
6/2/2011,1:33,6/2/2011 1:33,192979611,-0.452,7.793,-0.196
6/2/2011,2:33,6/2/2011 2:33,192976011,-0.713,7.797,-0.309
6/2/2011,3:33,6/2/2011 3:33,192972411,-0.913,7.807,-0.395
6/2/2011,4:33,6/2/2011 4:33,192968811,-0.926,7.814,-0.401
6/2/2011,5:33,6/2/2011 5:33,192965211,-0.845,7.808,-0.366
6/2/2011,6:33,6/2/2011 6:33,192961611,0.08,7.762,0.035
6/2/2011,7:33,6/2/2011 7:33,192958011,0.3,7.755,0.13
6/2/2011,8:33,6/2/2011 8:33,192954411,0.681,7.746,0.295
6/2/2011,9:33,6/2/2011 9:33,192950811,0.92,7.729,0.398
6/2/2011,10:33,6/2/2011 10:33,192947211,1.045,7.711,0.453
6/2/2011,11:33,6/2/2011 11:33,192943611,1.222,7.695,0.529
6/2/2011,12:33,6/2/2011 12:33,192940011,1.346,7.68,0.583
6/2/2011,13:33,6/2/2011 13:33,192936411,1.381,7.67,0.598
6/2/2011,14:33,6/2/2011 14:33,192932811,1.44,7.663,0.624
6/2/2011,15:33,6/2/2011 15:33,192929211,1.485,7.66,0.643
6/2/2011,16:33,6/2/2011 16:33,192925611,1.503,7.651,0.651
6/2/2011,17:33,6/2/2011 17:33,192922011,1.584,7.65,0.686
6/2/2011,18:33,6/2/2011 18:33,192918411,1.565,7.652,0.678
6/2/2011,19:33,6/2/2011 19:33,192914811,1.306,7.68,0.566
6/2/2011,20:33,6/2/2011 20:33,192911211,0.538,7.727,0.233
6/2/2011,21:33,6/2/2011 21:33,192907611,0.11,7.737,0.047
6/2/2011,22:33,6/2/2011 22:33,192904011,-0.062,7.754,-0.027
6/2/2011,23:33,6/2/2011 23:33,192900411,-0.149,7.766,-0.064
6/3/2011,0:33,6/3/2011 0:33,192896811,-0.267,7.776,-0.116
6/3/2011,1:33,6/3/2011 1:33,192893211,-0.471,7.797,-0.204
6/3/2011,2:33,6/3/2011 2:33,192889611,-0.68,7.807,-0.295
6/3/2011,3:33,6/3/2011 3:33,192886011,-0.856,7.821,-0.371
6/3/2011,4:33,6/3/2011 4:33,192882411,-0.825,7.822,-0.357
6/3/2011,5:33,6/3/2011 5:33,192878811,-0.672,7.803,-0.291
6/3/2011,6:33,6/3/2011 6:33,192875211,0.029,7.775,0.013
6/3/2011,7:33,6/3/2011 7:33,192871611,0.444,7.762,0.192
6/3/2011,8:33,6/3/2011 8:33,192868011,0.685,7.759,0.297
6/3/2011,9:33,6/3/2011 9:33,192864411,0.824,7.76,0.357
6/3/2011,10:33,6/3/2011 10:33,192860811,1.017,7.743,0.44
6/3/2011,11:33,6/3/2011 11:33,192857211,1.151,7.725,0.498
6/3/2011,12:33,6/3/2011 12:33,192853611,1.298,7.714,0.562
6/3/2011,13:33,6/3/2011 13:33,192850011,1.343,7.71,0.582
6/3/2011,14:33,6/3/2011 14:33,192846411,1.413,7.705,0.612
6/3/2011,15:33,6/3/2011 15:33,192842811,1.441,7.698,0.624
6/3/2011,16:33,6/3/2011 16:33,192839211,1.472,7.696,0.638
6/3/2011,17:33,6/3/2011 17:33,192835611,1.417,7.703,0.613
6/3/2011,18:33,6/3/2011 18:33,192832011,1.347,7.711,0.583
6/3/2011,19:33,6/3/2011 19:33,192828411,0.867,7.745,0.376
6/3/2011,20:33,6/3/2011 20:33,192824811,0.468,7.75,0.203
6/3/2011,21:33,6/3/2011 21:33,192821211,0.084,7.77,0.037
6/3/2011,22:33,6/3/2011 22:33,192817611,-0.067,7.778,-0.029
6/3/2011,23:33,6/3/2011 23:33,192814011,-0.16,7.785,-0.069
6/4/2011,0:33,6/4/2011 0:33,192810411,-0.319,7.803,-0.138
6/4/2011,1:33,6/4/2011 1:33,192806811,-0.549,7.817,-0.238
6/4/2011,2:33,6/4/2011 2:33,192803211,-0.689,7.837,-0.298
6/4/2011,3:33,6/4/2011 3:33,192799611,-0.896,7.848,-0.388
6/4/2011,4:33,6/4/2011 4:33,192796011,-0.952,7.845,-0.412
6/4/2011,5:33,6/4/2011 5:33,192792411,-0.893,7.843,-0.387
6/4/2011,6:33,6/4/2011 6:33,192788811,-0.048,7.796,-0.021
6/4/2011,7:33,6/4/2011 7:33,192785211,0.328,7.781,0.142
6/4/2011,8:33,6/4/2011 8:33,192781611,0.722,7.776,0.313
6/4/2011,9:33,6/4/2011 9:33,192778011,0.893,7.775,0.387
6/4/2011,10:33,6/4/2011 10:33,192774411,1.03,7.772,0.446
6/4/2011,11:33,6/4/2011 11:33,192770811,1.155,7.755,0.5
6/4/2011,12:33,6/4/2011 12:33,192767211,1.235,7.746,0.535
6/4/2011,13:33,6/4/2011 13:33,192763611,1.332,7.744,0.577
6/4/2011,14:33,6/4/2011 14:33,192760011,1.378,7.736,0.597
6/4/2011,15:33,6/4/2011 15:33,192756411,1.444,7.732,0.626
6/4/2011,16:33,6/4/2011 16:33,192752811,1.474,7.728,0.638
6/4/2011,17:33,6/4/2011 17:33,192749211,1.51,7.722,0.654
6/4/2011,18:33,6/4/2011 18:33,192745611,1.472,7.725,0.638
6/4/2011,19:33,6/4/2011 19:33,192742011,1.127,7.761,0.488
6/4/2011,20:33,6/4/2011 20:33,192738411,0.846,7.776,0.366
6/4/2011,21:33,6/4/2011 21:33,192734811,-0.005,7.789,-0.002
6/4/2011,22:33,6/4/2011 22:33,192731211,-0.168,7.799,-0.073
6/4/2011,23:33,6/4/2011 23:33,192727611,-0.29,7.794,-0.126
6/5/2011,0:33,6/5/2011 0:33,192724011,-0.441,7.822,-0.191
6/5/2011,1:33,6/5/2011 1:33,192720411,-0.552,7.821,-0.239
6/5/2011,2:33,6/5/2011 2:33,192716811,-0.865,7.852,-0.375
6/5/2011,3:33,6/5/2011 3:33,192713211,-0.986,7.863,-0.427
6/5/2011,4:33,6/5/2011 4:33,192709611,-1.072,7.845,-0.464
6/5/2011,5:33,6/5/2011 5:33,192706011,-0.969,7.851,-0.42
6/5/2011,6:33,6/5/2011 6:33,192702411,-0.096,7.805,-0.042
6/5/2011,7:33,6/5/2011 7:33,192698811,0.207,7.794,0.09
6/5/2011,8:33,6/5/2011 8:33,192695211,0.608,7.791,0.263
6/5/2011,9:33,6/5/2011 9:33,192691611,0.799,7.788,0.346
6/5/2011,10:33,6/5/2011 10:33,192688011,0.971,7.785,0.421
6/5/2011,11:33,6/5/2011 11:33,192684411,1.092,7.769,0.473
6/5/2011,12:33,6/5/2011 12:33,192680811,1.16,7.759,0.502
6/5/2011,13:33,6/5/2011 13:33,192677211,1.285,7.749,0.557
6/5/2011,14:33,6/5/2011 14:33,192673611,1.318,7.743,0.571
6/5/2011,15:33,6/5/2011 15:33,192670011,1.327,7.739,0.575
6/5/2011,16:33,6/5/2011 16:33,192666411,1.339,7.737,0.58
6/5/2011,17:33,6/5/2011 17:33,192662811,1.356,7.737,0.587
6/5/2011,18:33,6/5/2011 18:33,192659211,1.302,7.739,0.564
6/5/2011,19:33,6/5/2011 19:33,192655611,0.824,7.774,0.357
6/5/2011,20:33,6/5/2011 20:33,192652011,0.358,7.782,0.155
6/5/2011,21:33,6/5/2011 21:33,192648411,0.015,7.805,0.006
6/5/2011,22:33,6/5/2011 22:33,192644811,-0.173,7.809,-0.075
6/5/2011,23:33,6/5/2011 23:33,192641211,-0.368,7.824,-0.16
6/6/2011,0:33,6/6/2011 0:33,192637611,-0.384,7.846,-0.166
6/6/2011,1:33,6/6/2011 1:33,192634011,-0.55,7.858,-0.238
6/6/2011,2:33,6/6/2011 2:33,192630411,-0.682,7.866,-0.295
6/6/2011,3:33,6/6/2011 3:33,192626811,-0.736,7.876,-0.319
6/6/2011,4:33,6/6/2011 4:33,192623211,-0.797,7.87,-0.345
6/6/2011,5:33,6/6/2011 5:33,192619611,-0.739,7.865,-0.32
6/6/2011,6:33,6/6/2011 6:33,192616011,-0.01,7.816,-0.005
6/6/2011,7:33,6/6/2011 7:33,192612411,0.245,7.806,0.106
6/6/2011,8:33,6/6/2011 8:33,192608811,0.564,7.798,0.244
6/6/2011,9:33,6/6/2011 9:33,192605211,0.797,7.795,0.345
6/6/2011,10:33,6/6/2011 10:33,192601611,1.004,7.776,0.435
6/6/2011,11:33,6/6/2011 11:33,192598011,1.12,7.762,0.485
6/6/2011,12:33,6/6/2011 12:33,192594411,1.248,7.75,0.541
6/6/2011,13:33,6/6/2011 13:33,192590811,1.326,7.741,0.574
6/6/2011,14:33,6/6/2011 14:33,192587211,1.415,7.727,0.613
6/6/2011,15:33,6/6/2011 15:33,192583611,1.422,7.72,0.616
6/6/2011,16:33,6/6/2011 16:33,192580011,1.492,7.719,0.646
6/6/2011,17:33,6/6/2011 17:33,192576411,1.558,7.714,0.675
6/6/2011,18:33,6/6/2011 18:33,192572811,1.558,7.71,0.675
6/6/2011,19:33,6/6/2011 19:33,192569211,1.256,7.747,0.544
6/6/2011,20:33,6/6/2011 20:33,192565611,0.629,7.782,0.272
6/6/2011,21:33,6/6/2011 21:33,192562011,0.222,7.79,0.096
6/6/2011,22:33,6/6/2011 22:33,192558411,0.018,7.799,0.008
6/6/2011,23:33,6/6/2011 23:33,192554811,-0.158,7.812,-0.069
6/7/2011,0:33,6/7/2011 0:33,192551211,-0.247,7.825,-0.107
6/7/2011,1:33,6/7/2011 1:33,192547611,-0.511,7.84,-0.221
6/7/2011,2:33,6/7/2011 2:33,192544011,-0.745,7.862,-0.323
6/7/2011,3:33,6/7/2011 3:33,192540411,-0.958,7.86,-0.415
6/7/2011,4:33,6/7/2011 4:33,192536811,-0.97,7.87,-0.42
6/7/2011,5:33,6/7/2011 5:33,192533211,-0.877,7.867,-0.38
6/7/2011,6:33,6/7/2011 6:33,192529611,0.053,7.814,0.023
6/7/2011,7:33,6/7/2011 7:33,192526011,0.377,7.803,0.163
6/7/2011,8:33,6/7/2011 8:33,192522411,0.748,7.795,0.324
6/7/2011,9:33,6/7/2011 9:33,192518811,0.926,7.787,0.401
6/7/2011,10:33,6/7/2011 10:33,192515211,1.11,7.771,0.481
6/7/2011,11:33,6/7/2011 11:33,192511611,1.222,7.758,0.529
6/7/2011,12:33,6/7/2011 12:33,192508011,1.256,7.748,0.544
6/7/2011,13:33,6/7/2011 13:33,192504411,1.343,7.741,0.582
6/7/2011,14:33,6/7/2011 14:33,192500811,1.382,7.681,0.599
6/7/2011,15:33,6/7/2011 15:33,192497211,1.426,7.682,0.618
6/7/2011,16:33,6/7/2011 16:33,192493611,1.431,7.679,0.62
6/7/2011,17:33,6/7/2011 17:33,192490011,1.48,7.729,0.641
6/7/2011,18:33,6/7/2011 18:33,192486411,1.477,7.633,0.64
6/7/2011,19:33,6/7/2011 19:33,192482811,1.071,7.768,0.464
6/7/2011,20:33,6/7/2011 20:33,192479211,0.507,7.791,0.219
6/7/2011,21:33,6/7/2011 21:33,192475611,0.144,7.806,0.063
6/7/2011,22:33,6/7/2011 22:33,192472011,-0.034,7.822,-0.015
6/7/2011,23:33,6/7/2011 23:33,192468411,-0.132,7.781,-0.057
6/8/2011,0:33,6/8/2011 0:33,192464811,-0.245,7.843,-0.106
6/8/2011,1:33,6/8/2011 1:33,192461211,-0.499,7.852,-0.216
6/8/2011,2:33,6/8/2011 2:33,192457611,-0.633,7.88,-0.274
6/8/2011,3:33,6/8/2011 3:33,192454011,-0.823,7.875,-0.356
6/8/2011,4:33,6/8/2011 4:33,192450411,-0.894,7.886,-0.387
6/8/2011,5:33,6/8/2011 5:33,192446811,-0.784,7.871,-0.34
6/8/2011,6:33,6/8/2011 6:33,192443211,0.103,7.811,0.045
6/8/2011,7:33,6/8/2011 7:33,192439611,0.327,7.8,0.142
6/8/2011,8:33,6/8/2011 8:33,192436011,0.679,7.796,0.294
6/8/2011,9:33,6/8/2011 9:33,192432411,0.888,7.794,0.384
6/8/2011,10:33,6/8/2011 10:33,192428811,1.072,7.767,0.464
6/8/2011,11:33,6/8/2011 11:33,192425211,1.218,7.733,0.528
6/8/2011,12:33,6/8/2011 12:33,192421611,1.348,7.707,0.584
6/8/2011,13:33,6/8/2011 13:33,192418011,1.418,7.693,0.614
6/8/2011,14:33,6/8/2011 14:33,192414411,1.478,7.683,0.64
6/8/2011,15:33,6/8/2011 15:33,192410811,1.55,7.724,0.671
6/8/2011,16:33,6/8/2011 16:33,192407211,1.588,7.661,0.688
6/8/2011,17:33,6/8/2011 17:33,192403611,1.657,7.647,0.717
6/8/2011,18:33,6/8/2011 18:33,192400011,1.623,7.657,0.703
6/8/2011,19:33,6/8/2011 19:33,192396411,1.386,7.703,0.6
6/8/2011,20:33,6/8/2011 20:33,192392811,0.881,7.76,0.382
6/8/2011,21:33,6/8/2011 21:33,192389211,0.289,7.782,0.125
6/8/2011,22:33,6/8/2011 22:33,192385611,0.042,7.795,0.018
6/8/2011,23:33,6/8/2011 23:33,192382011,-0.155,7.804,-0.067
6/9/2011,0:33,6/9/2011 0:33,192378411,-0.279,7.821,-0.121
6/9/2011,1:33,6/9/2011 1:33,192374811,-0.547,7.837,-0.237
6/9/2011,2:33,6/9/2011 2:33,192371211,-0.786,7.859,-0.341
6/9/2011,3:33,6/9/2011 3:33,192367611,-1.023,7.855,-0.443
6/9/2011,4:33,6/9/2011 4:33,192364011,-1.123,7.862,-0.486
6/9/2011,5:33,6/9/2011 5:33,192360411,-1.072,7.852,-0.464
6/9/2011,6:33,6/9/2011 6:33,192356811,0.001,7.811,0
6/9/2011,7:33,6/9/2011 7:33,192353211,0.405,7.806,0.175
6/9/2011,8:33,6/9/2011 8:33,192349611,0.703,7.804,0.304
6/9/2011,9:33,6/9/2011 9:33,192346011,0.882,7.802,0.382
6/9/2011,10:33,6/9/2011 10:33,192342411,1.072,7.776,0.464
6/9/2011,11:33,6/9/2011 11:33,192338811,1.18,7.754,0.511
6/9/2011,12:33,6/9/2011 12:33,192335211,1.288,7.739,0.558
6/9/2011,13:33,6/9/2011 13:33,192331611,1.326,7.723,0.574
6/9/2011,14:33,6/9/2011 14:33,192328011,1.395,7.716,0.604
6/9/2011,15:33,6/9/2011 15:33,192324411,1.435,7.703,0.622
6/9/2011,16:33,6/9/2011 16:33,192320811,1.491,7.702,0.646
6/9/2011,17:33,6/9/2011 17:33,192317211,1.479,7.696,0.64
6/9/2011,18:33,6/9/2011 18:33,192313611,1.481,7.7,0.642
6/9/2011,19:33,6/9/2011 19:33,192310011,1.189,7.752,0.515
6/9/2011,20:33,6/9/2011 20:33,192306411,0.806,7.791,0.349
6/9/2011,21:33,6/9/2011 21:33,192302811,0.165,7.804,0.072
6/9/2011,22:33,6/9/2011 22:33,192299211,0.055,7.808,0.024
6/9/2011,23:33,6/9/2011 23:33,192295611,-0.308,7.822,-0.133
6/10/2011,0:33,6/10/2011 0:33,192292011,-0.421,7.848,-0.182
6/10/2011,1:33,6/10/2011 1:33,192288411,-0.64,7.886,-0.277
6/10/2011,2:33,6/10/2011 2:33,192284811,-0.845,7.894,-0.366
6/10/2011,3:33,6/10/2011 3:33,192281211,-1.003,7.889,-0.434
6/10/2011,4:33,6/10/2011 4:33,192277611,-1.036,7.894,-0.449
6/10/2011,5:33,6/10/2011 5:33,192274011,-0.977,7.89,-0.423
6/10/2011,6:33,6/10/2011 6:33,192270411,-0.078,7.835,-0.034
6/10/2011,7:33,6/10/2011 7:33,192266811,0.225,7.823,0.097
6/10/2011,8:33,6/10/2011 8:33,192263211,0.591,7.818,0.256
6/10/2011,9:33,6/10/2011 9:33,192259611,0.819,7.815,0.355
6/10/2011,10:33,6/10/2011 10:33,192256011,0.962,7.805,0.417
6/10/2011,11:33,6/10/2011 11:33,192252411,1.084,7.776,0.47
6/10/2011,12:33,6/10/2011 12:33,192248811,1.131,7.766,0.49
6/10/2011,13:33,6/10/2011 13:33,192245211,1.216,7.757,0.527
6/10/2011,14:33,6/10/2011 14:33,192241611,1.272,7.741,0.551
6/10/2011,15:33,6/10/2011 15:33,192238011,1.302,7.733,0.564
6/10/2011,16:33,6/10/2011 16:33,192234411,1.38,7.724,0.598
6/10/2011,17:33,6/10/2011 17:33,192230811,1.435,7.714,0.621
